

=== PERIOD 1400D ===
Period,Date,Index,Type,Price,Qty,Reason,PnL_Trade,Equity
400,2025-03-01 20:00:00,971,COVER_SHORT,86064.53,1.861277,Buy Signal Trigger,0.00,180587.59
400,2025-03-01 20:00:00,971,BUY,86064.53,2.098071,Buy 4H,0.00,180569.53
400,2025-03-09 00:00:00,1014,SELL,80734.37,2.098071,SL DOWN Full,-11183.06,169369.53
400,2025-03-09 00:00:00,1014,SHORT,80734.37,2.097862,Short on Stop (SL DOWN),0.00,169352.60
400,2025-03-12 08:00:00,1034,COVER_SHORT,81738.97,2.097862,Buy Signal Trigger,0.00,167227.94
400,2025-03-12 08:00:00,1034,BUY,81738.97,2.045673,Buy 4H,0.00,167211.21
400,2025-04-06 00:00:00,1182,SELL,78430.00,2.045673,SL DOWN Full,-6769.07,160426.10
400,2025-04-06 00:00:00,1182,SHORT,78430.00,2.045469,Short on Stop (SL DOWN),0.00,160410.06
400,2025-04-09 20:00:00,1205,COVER_SHORT,82615.22,2.045469,Buy Signal Trigger,0.00,151832.42
400,2025-04-09 20:00:00,1205,BUY,82615.22,1.837642,Buy 4H,0.00,151817.24
400,2025-04-10 00:00:00,1206,SELL,79607.30,1.837642,SL DOWN Full,-5527.48,146275.13
400,2025-04-10 00:00:00,1206,SHORT,79607.30,1.837459,Short on Stop (SL DOWN),0.00,146260.50
400,2025-04-11 04:00:00,1213,COVER_SHORT,81266.76,1.837459,Buy Signal Trigger,0.00,143196.38
400,2025-04-11 04:00:00,1213,BUY,81266.76,1.761877,Buy 4H,0.00,143182.06
400,2025-05-08 00:00:00,1374,SELL,103261.60,1.761877,TP After,38752.21,181916.08
400,2025-05-08 00:00:00,1374,BUY,103261.60,1.761525,Buy 1D,0.00,181897.88
400,2025-10-06 00:00:00,2280,SELL,124658.54,1.761525,TP Fixed,37691.24,219567.17
400,2025-10-06 00:00:00,2280,BUY,124658.54,1.761173,Buy 4H,0.00,219545.21
400,2025-10-07 00:00:00,2286,SELL,121332.95,1.761173,SL UP Full,-5856.94,213666.90
400,2025-10-07 00:00:00,2286,SHORT,121332.95,1.760997,Short on Stop (SL UP),0.00,213645.54
400,2025-10-19 16:00:00,2362,COVER_SHORT,108642.78,1.760997,Buy Signal Trigger,0.00,235973.75
400,2025-10-19 16:00:00,2362,BUY,108642.78,2.171798,Buy 4H,0.00,235950.15


=== PERIOD 1800D ===
Period,Date,Index,Type,Price,Qty,Reason,PnL_Trade,Equity
1800,2020-11-24 12:00:00,21,BUY,19358.57,1.549546,Buy 4H,0.00,99997.00
1800,2020-11-25 00:00:00,24,SELL,18719.11,1.549546,SL UP Full,-990.87,99003.23
1800,2020-11-25 00:00:00,24,SHORT,18719.11,5.288885,Short on Stop (SL UP),0.00,98993.33
1800,2020-11-28 16:00:00,46,COVER_SHORT,17719.85,5.288885,Buy Signal Trigger,0.00,104268.93
1800,2020-11-28 16:00:00,46,BUY,17719.85,1.765114,Buy 4H,0.00,104265.80
1800,2020-11-30 04:00:00,55,BUY,18623.00,1.705139,Buy 4H,0.00,105856.78
1800,2020-12-02 08:00:00,68,BUY,18891.57,1.695647,Buy 4H,0.00,106785.59
1800,2020-12-06 00:00:00,90,BUY,19359.40,0.474844,Buy 4H,0.00,109201.43
1800,2020-12-08 00:00:00,102,SELL,18324.11,5.640745,SL UP Full,-896.88,103351.29
1800,2020-12-08 00:00:00,102,SHORT,18324.11,5.640180,Short on Stop (SL UP),0.00,103340.95
1800,2020-12-12 20:00:00,131,COVER_SHORT,18808.69,5.640180,Buy Signal Trigger,0.00,100597.23
1800,2020-12-12 20:00:00,131,BUY,18808.69,1.604373,Buy 4H,0.00,100594.21
1800,2020-12-15 00:00:00,144,BUY,19426.43,1.045742,Buy 1D,0.00,101583.26
1800,2020-12-16 00:00:00,150,BUY,21335.52,0.999572,Buy 1D,0.00,106640.44
1800,2020-12-17 00:00:00,156,BUY,22797.16,0.982261,Buy 1D,0.00,111972.72
1800,2020-12-17 08:00:00,158,BUY,23333.80,0.273288,Buy 4H,0.00,114457.77
1800,2020-12-21 00:00:00,180,SELL,22719.71,4.905235,SL UP Full,10858.35,111434.37
1800,2020-12-21 00:00:00,180,SHORT,22719.71,4.904744,Short on Stop (SL UP),0.00,111423.23
1800,2020-12-21 04:00:00,181,COVER_SHORT,23980.00,4.904744,Buy Signal Trigger,0.00,105230.07
1800,2020-12-21 04:00:00,181,BUY,23980.00,1.316341,Buy 4H,0.00,105226.91
1800,2020-12-23 00:00:00,192,SELL,23232.76,1.316341,SL UP Full,-983.62,104240.23
1800,2020-12-23 00:00:00,192,SHORT,23232.76,4.486778,Short on Stop (SL UP),0.00,104229.81
1800,2020-12-25 00:00:00,204,COVER_SHORT,24712.47,4.486778,Buy Signal Trigger,0.00,97579.59
1800,2020-12-25 00:00:00,204,BUY,24712.47,0.789640,Buy 1D,0.00,97577.64
1800,2020-12-26 00:00:00,210,BUY,26493.39,0.747160,Buy 1D,0.00,98981.94
1800,2020-12-26 16:00:00,214,BUY,26493.39,1.120718,Buy 4H,0.00,98978.97
1800,2020-12-29 00:00:00,228,BUY,27385.00,0.740101,Buy 1D,0.00,101346.42
1800,2020-12-29 20:00:00,233,BUY,27385.00,0.303151,Buy 4H,0.00,101345.59
1800,2021-02-11 00:00:00,492,SELL,47969.51,3.700770,TP After,79954.29,177506.37
1800,2021-02-16 00:00:00,522,BUY,49133.45,0.722476,Buy 1D,0.00,177502.82
1800,2021-02-17 08:00:00,530,BUY,51169.97,1.049187,Buy 4H,0.00,178968.79
1800,2021-02-19 16:00:00,544,BUY,55906.00,1.005298,Buy 4H,0.00,187353.81
1800,2021-02-22 00:00:00,558,SELL,54087.67,2.776961,SL UP Full,4812.55,182289.36
1800,2021-02-22 00:00:00,558,SHORT,54087.67,3.370257,Short on Stop (SL UP),0.00,182271.13
1800,2021-03-03 00:00:00,612,COVER_SHORT,50349.37,3.370257,Buy Signal Trigger,0.00,194853.20
1800,2021-03-03 00:00:00,612,BUY,50349.37,1.160891,Buy 4H,0.00,194847.35
1800,2021-03-04 00:00:00,618,SELL,48374.09,1.160891,SL UP Full,-2293.08,192548.65
1800,2021-03-04 00:00:00,618,SHORT,48374.09,3.980409,Short on Stop (SL UP),0.00,192529.40
1800,2021-03-08 12:00:00,645,COVER_SHORT,51054.99,3.980409,Buy Signal Trigger,0.00,181838.00
1800,2021-03-08 12:00:00,645,BUY,51054.99,1.068376,Buy 4H,0.00,181832.54
1800,2021-03-09 00:00:00,648,BUY,54884.50,1.016163,Buy 4H,0.00,185918.32
1800,2021-03-09 00:00:00,648,BUY,54884.50,0.677422,Buy 1D,0.00,185914.60
1800,2021-03-10 00:00:00,654,BUY,55851.59,0.614527,Buy 1D,0.00,188582.24
1800,2021-03-22 00:00:00,726,SELL,54083.25,3.376488,SL DOWN Full,791.64,182593.20
1800,2021-03-22 00:00:00,726,SHORT,54083.25,3.376151,Short on Stop (SL DOWN),0.00,182574.94
1800,2021-03-27 16:00:00,760,COVER_SHORT,55817.14,3.376151,Buy Signal Trigger,0.00,176702.22
1800,2021-03-27 16:00:00,760,BUY,55817.14,0.949625,Buy 4H,0.00,176696.92
1800,2021-04-10 04:00:00,841,BUY,60480.40,0.898343,Buy 4H,0.00,181119.83
1800,2021-04-11 00:00:00,846,BUY,60002.43,0.901056,Buy 4H,0.00,180231.15
1800,2021-04-15 00:00:00,870,BUY,63159.98,0.241949,Buy 4H,0.00,188909.81
1800,2021-04-16 00:00:00,876,SELL,61334.80,2.990973,SL UP Full,6766.19,183432.40
1800,2021-04-16 00:00:00,876,SHORT,61334.80,2.990674,Short on Stop (SL UP),0.00,183414.05
1800,2021-04-26 04:00:00,937,COVER_SHORT,52801.37,2.990674,Buy Signal Trigger,0.00,208918.97
1800,2021-04-26 04:00:00,937,BUY,52801.37,1.186890,Buy 4H,0.00,208912.70
1800,2021-05-08 00:00:00,1008,BUY,58862.05,0.734206,Buy 1D,0.00,216101.74
1800,2021-05-10 00:00:00,1020,SELL,55816.14,1.921096,SL DOWN Full,1341.87,210239.53
1800,2021-05-10 00:00:00,1020,SHORT,55816.14,3.766644,Short on Stop (SL DOWN),0.00,210218.51
1800,2021-05-31 08:00:00,1148,COVER_SHORT,36961.16,3.766644,Buy Signal Trigger,0.00,281224.58
1800,2021-05-31 08:00:00,1148,BUY,36961.16,2.282367,Buy 4H,0.00,281216.15
1800,2021-06-05 00:00:00,1176,SELL,35513.20,2.282367,SL DOWN Full,-3304.78,277903.27
1800,2021-06-05 00:00:00,1176,SHORT,35513.20,7.825351,Short on Stop (SL DOWN),0.00,277875.48
1800,2021-06-09 12:00:00,1203,COVER_SHORT,36357.11,7.825351,Buy Signal Trigger,0.00,271243.13
1800,2021-06-09 12:00:00,1203,BUY,36357.11,2.237934,Buy 4H,0.00,271235.00
1800,2021-06-13 20:00:00,1229,BUY,39020.57,2.130937,Buy 4H,0.00,277187.33
1800,2021-06-14 00:00:00,1230,BUY,40516.29,1.400393,Buy 1D,0.00,283716.26
1800,2021-06-16 00:00:00,1242,SELL,38349.01,5.769263,SL UP Full,-8.35,271190.53
1800,2021-06-16 00:00:00,1242,SHORT,38349.01,7.071643,Short on Stop (SL UP),0.00,271163.41
1800,2021-06-24 12:00:00,1293,COVER_SHORT,33886.52,7.071643,Buy Signal Trigger,0.00,302696.58
1800,2021-06-24 12:00:00,1293,BUY,33886.52,2.679528,Buy 4H,0.00,302687.50
1800,2021-06-25 00:00:00,1296,SELL,31584.45,2.679528,SL DOWN Full,-6168.46,296510.58
1800,2021-06-25 00:00:00,1296,SHORT,31584.45,9.387866,Short on Stop (SL DOWN),0.00,296480.92
1800,2021-06-27 04:00:00,1309,COVER_SHORT,33283.17,9.387866,Buy Signal Trigger,0.00,280502.32
1800,2021-06-27 04:00:00,1309,BUY,33283.17,2.528073,Buy 4H,0.00,280493.91
1800,2021-07-15 00:00:00,1416,SELL,31880.00,2.528073,SL DOWN Full,-3547.32,276938.53
1800,2021-07-15 00:00:00,1416,SHORT,31880.00,8.686905,Short on Stop (SL DOWN),0.00,276910.84
1800,2021-07-24 00:00:00,1470,COVER_SHORT,34258.14,8.686905,Buy Signal Trigger,0.00,256222.40
1800,2021-07-24 00:00:00,1470,BUY,34258.14,2.243526,Buy 4H,0.00,256214.72
1800,2021-07-25 00:00:00,1476,BUY,35381.02,1.462412,Buy 1D,0.00,258728.75
1800,2021-07-26 00:00:00,1482,BUY,37237.60,2.139632,Buy 4H,0.00,265601.15
1800,2021-07-27 12:00:00,1491,BUY,38209.58,1.254172,Buy 4H,0.00,271278.14
1800,2021-10-20 00:00:00,1998,SELL,66001.41,7.099741,TP After,212396.16,468546.09
1800,2021-10-20 00:00:00,1998,BUY,66001.41,1.419664,Buy 1D,0.00,468536.71
1800,2021-10-21 00:00:00,2004,SELL,62193.15,1.419664,SL UP Full,-5406.45,463121.43
1800,2021-10-21 00:00:00,2004,SHORT,62193.15,7.446502,Short on Stop (SL UP),0.00,463075.12
1800,2021-10-25 00:00:00,2028,COVER_SHORT,63078.78,7.446502,Buy Signal Trigger,0.00,456433.30
1800,2021-10-25 00:00:00,2028,BUY,63078.78,1.447040,Buy 1D,0.00,456424.18
1800,2021-10-26 00:00:00,2034,SELL,60328.81,1.447040,SL UP Full,-3979.32,452436.13
1800,2021-10-26 00:00:00,2034,SHORT,60328.81,7.499504,Short on Stop (SL UP),0.00,452390.89
1800,2021-10-30 20:00:00,2063,COVER_SHORT,61859.19,7.499504,Buy Signal Trigger,0.00,440867.40
1800,2021-10-30 20:00:00,2063,BUY,61859.19,2.137871,Buy 4H,0.00,440854.18
1800,2021-11-07 00:00:00,2106,BUY,63273.59,2.104355,Buy 4H,0.00,443864.67
1800,2021-11-08 00:00:00,2112,BUY,67525.83,2.051915,Buy 4H,0.00,461889.77
1800,2021-11-10 00:00:00,2124,SELL,64882.43,6.294141,SL UP Full,4424.84,445211.00
1800,2021-11-10 00:00:00,2124,SHORT,64882.43,6.861811,Short on Stop (SL UP),0.00,445166.48
1800,2021-11-15 00:00:00,2154,COVER_SHORT,63606.74,6.861811,Buy Signal Trigger,0.00,453876.38
1800,2021-11-15 00:00:00,2154,BUY,63606.74,2.140485,Buy 4H,0.00,453862.77
1800,2021-11-16 00:00:00,2160,SELL,60058.87,2.140485,SL DOWN Full,-7594.16,446255.75
1800,2021-11-16 00:00:00,2160,SHORT,60058.87,7.430305,Short on Stop (SL DOWN),0.00,446211.12
1800,2021-11-20 20:00:00,2189,COVER_SHORT,59707.51,7.430305,Buy Signal Trigger,0.00,448777.47
1800,2021-11-20 20:00:00,2189,BUY,59707.51,2.254654,Buy 4H,0.00,448764.00
1800,2021-11-22 00:00:00,2196,SELL,56247.18,2.254654,SL DOWN Full,-7801.85,440949.48
1800,2021-11-22 00:00:00,2196,SHORT,56247.18,7.839495,Short on Stop (SL DOWN),0.00,440905.38
1800,2021-11-29 00:00:00,2238,COVER_SHORT,57776.25,7.839495,Buy Signal Trigger,0.00,428872.95
1800,2021-11-29 00:00:00,2238,BUY,57776.25,2.226677,Buy 4H,0.00,428860.08
1800,2021-12-03 00:00:00,2262,SELL,53601.05,2.226677,SL DOWN Full,-9296.82,419551.33
1800,2021-12-03 00:00:00,2262,SHORT,53601.05,7.827297,Short on Stop (SL DOWN),0.00,419509.37
1800,2021-12-07 12:00:00,2289,COVER_SHORT,51734.15,7.827297,Buy Signal Trigger,0.00,434081.66
1800,2021-12-07 12:00:00,2289,BUY,51734.15,2.516935,Buy 4H,0.00,434068.64
1800,2021-12-09 00:00:00,2298,SELL,47545.59,2.516935,SL DOWN Full,-10542.33,423514.34
1800,2021-12-09 00:00:00,2298,SHORT,47545.59,8.907542,Short on Stop (SL DOWN),0.00,423471.99
1800,2021-12-23 16:00:00,2386,COVER_SHORT,50838.81,8.907542,Buy Signal Trigger,0.00,394092.21
1800,2021-12-23 16:00:00,2386,BUY,50838.81,2.325307,Buy 4H,0.00,394080.39
1800,2021-12-28 00:00:00,2412,SELL,47543.74,2.325307,SL DOWN Full,-7662.05,386407.28
1800,2021-12-28 00:00:00,2412,SHORT,47543.74,8.127406,Short on Stop (SL DOWN),0.00,386368.64
1800,2022-01-15 16:00:00,2524,COVER_SHORT,43084.29,8.127406,Buy Signal Trigger,0.00,422577.38
1800,2022-01-15 16:00:00,2524,BUY,43084.29,2.942152,Buy 4H,0.00,422564.71
1800,2022-01-19 00:00:00,2544,SELL,41660.01,2.942152,SL DOWN Full,-4190.45,418362.00
1800,2022-01-19 00:00:00,2544,SHORT,41660.01,10.042292,Short on Stop (SL DOWN),0.00,418320.17
1800,2022-01-28 00:00:00,2598,COVER_SHORT,37716.56,10.042292,Buy Signal Trigger,0.00,457883.57
1800,2022-01-28 00:00:00,2598,BUY,37716.56,3.641672,Buy 4H,0.00,457869.83
1800,2022-01-28 16:00:00,2602,BUY,37716.56,3.641563,Buy 4H,0.00,457856.09
1800,2022-02-06 20:00:00,2657,BUY,42380.87,3.481133,Buy 4H,0.00,491812.60
1800,2022-02-07 00:00:00,2658,BUY,43839.99,0.812176,Buy 1D,0.00,507515.55
1800,2022-02-11 00:00:00,2682,SELL,42373.73,11.576543,SL UP Full,32703.54,490492.27
1800,2022-02-11 00:00:00,2682,SHORT,42373.73,11.575386,Short on Stop (SL UP),0.00,490443.22
1800,2022-02-15 00:00:00,2706,COVER_SHORT,44544.86,11.575386,Buy Signal Trigger,0.00,465259.99
1800,2022-02-15 00:00:00,2706,BUY,44544.86,2.088741,Buy 1D,0.00,465250.69
1800,2022-02-17 00:00:00,2718,SELL,40515.70,2.088741,SL DOWN Full,-8415.87,456826.35
1800,2022-02-17 00:00:00,2718,SHORT,40515.70,11.275292,Short on Stop (SL DOWN),0.00,456780.67
1800,2022-02-24 20:00:00,2765,COVER_SHORT,38327.21,11.275292,Buy Signal Trigger,0.00,481413.32
1800,2022-02-24 20:00:00,2765,BUY,38327.21,3.767808,Buy 4H,0.00,481398.87
1800,2022-02-28 16:00:00,2788,BUY,43160.00,3.472367,Buy 4H,0.00,499592.91
1800,2022-03-01 00:00:00,2790,BUY,44421.20,2.290228,Buy 1D,0.00,508714.04
1800,2022-03-03 00:00:00,2802,SELL,42454.00,9.530403,SL UP Full,8592.12,489925.37
1800,2022-03-03 00:00:00,2802,SHORT,42454.00,11.540146,Short on Stop (SL UP),0.00,489876.38
1800,2022-03-09 04:00:00,2839,COVER_SHORT,41791.10,11.540146,Buy Signal Trigger,0.00,497478.12
1800,2022-03-09 04:00:00,2839,BUY,41791.10,3.570820,Buy 4H,0.00,497463.19
1800,2022-03-10 00:00:00,2844,SELL,39422.00,3.570820,SL DOWN Full,-8459.63,488989.48
1800,2022-03-10 00:00:00,2844,SHORT,39422.00,12.403975,Short on Stop (SL DOWN),0.00,488940.59
1800,2022-03-16 20:00:00,2885,COVER_SHORT,41114.00,12.403975,Buy Signal Trigger,0.00,467902.06
1800,2022-03-16 20:00:00,2885,BUY,41114.00,3.413839,Buy 4H,0.00,467888.03
1800,2022-03-17 20:00:00,2891,BUY,40917.90,3.425189,Buy 4H,0.00,467204.56
1800,2022-03-19 00:00:00,2898,BUY,42201.13,2.255546,Buy 1D,0.00,475971.08
1800,2022-03-20 00:00:00,2904,SELL,41262.11,9.094575,SL UP Full,-433.39,467393.57
1800,2022-03-20 00:00:00,2904,SHORT,41262.11,11.327428,Short on Stop (SL UP),0.00,467346.83
1800,2022-03-24 00:00:00,2928,COVER_SHORT,43991.46,11.327428,Buy Signal Trigger,0.00,436380.48
1800,2022-03-24 00:00:00,2928,BUY,43991.46,1.983734,Buy 1D,0.00,436371.76
1800,2022-03-25 00:00:00,2934,BUY,44313.16,1.972174,Buy 1D,0.00,437001.18
1800,2022-03-27 00:00:00,2946,BUY,46827.76,1.908714,Buy 1D,0.00,446939.77
1800,2022-03-28 00:00:00,2952,BUY,47122.21,2.856117,Buy 4H,0.00,448653.15
1800,2022-03-31 00:00:00,2970,SELL,45510.34,8.720738,SL UP Full,-1744.17,434556.76
1800,2022-03-31 00:00:00,2970,SHORT,45510.34,9.548528,Short on Stop (SL UP),0.00,434513.31
1800,2022-05-04 08:00:00,3176,COVER_SHORT,38973.20,9.548528,Buy Signal Trigger,0.00,496896.16
1800,2022-05-04 08:00:00,3176,BUY,38973.20,3.824524,Buy 4H,0.00,496881.25
1800,2022-05-05 00:00:00,3180,SELL,36552.97,3.824524,SL DOWN Full,-9256.23,487611.04
1800,2022-05-05 00:00:00,3180,SHORT,36552.97,13.339847,Short on Stop (SL DOWN),0.00,487562.28
1800,2022-05-15 20:00:00,3245,COVER_SHORT,31328.89,13.339847,Buy Signal Trigger,0.00,557208.92
1800,2022-05-15 20:00:00,3245,BUY,31328.89,5.335202,Buy 4H,0.00,557192.21
1800,2022-05-16 00:00:00,3246,SELL,29874.01,5.335202,SL DOWN Full,-7762.08,549414.19
1800,2022-05-16 00:00:00,3246,SHORT,29874.01,18.391043,Short on Stop (SL DOWN),0.00,549359.25
1800,2022-05-29 12:00:00,3327,COVER_SHORT,29215.98,18.391043,Buy Signal Trigger,0.00,561407.37
1800,2022-05-29 12:00:00,3327,BUY,29215.98,5.764153,Buy 4H,0.00,561390.53
1800,2022-05-30 04:00:00,3331,BUY,30636.12,5.576941,Buy 4H,0.00,569559.35
1800,2022-05-31 00:00:00,3336,BUY,31801.04,3.664739,Buy 1D,0.00,582759.16
1800,2022-06-01 00:00:00,3342,SELL,29805.83,15.005833,SL DOWN Full,-8542.42,552774.65
1800,2022-06-01 00:00:00,3342,SHORT,29805.83,18.545856,Short on Stop (SL DOWN),0.00,552719.37
1800,2022-06-05 16:00:00,3370,COVER_SHORT,29919.21,18.545856,Buy Signal Trigger,0.00,550561.15
1800,2022-06-05 16:00:00,3370,BUY,29919.21,5.519926,Buy 4H,0.00,550544.63
1800,2022-06-06 04:00:00,3373,BUY,31292.77,5.350157,Buy 4H,0.00,558109.84
1800,2022-06-08 00:00:00,3384,SELL,30204.77,10.870083,SL DOWN Full,-4244.70,546250.36
1800,2022-06-08 00:00:00,3384,SHORT,30204.77,18.084904,Short on Stop (SL DOWN),0.00,546195.73
1800,2022-06-23 20:00:00,3479,COVER_SHORT,21110.13,18.084904,Buy Signal Trigger,0.00,710633.24
1800,2022-06-23 20:00:00,3479,BUY,21110.13,10.097932,Buy 4H,0.00,710611.92
1800,2022-06-28 00:00:00,3504,SELL,20281.29,10.097932,SL DOWN Full,-8369.57,702221.87
1800,2022-06-28 00:00:00,3504,SHORT,20281.29,34.624123,Short on Stop (SL DOWN),0.00,702151.65
1800,2022-07-14 16:00:00,3604,COVER_SHORT,20588.84,34.624123,Buy Signal Trigger,0.00,691431.72
1800,2022-07-14 16:00:00,3604,BUY,20588.84,10.073844,Buy 4H,0.00,691410.97
1800,2022-07-16 16:00:00,3616,BUY,21195.60,9.871676,Buy 4H,0.00,697502.45
1800,2022-07-19 00:00:00,3630,BUY,23396.62,6.337059,Buy 1D,0.00,741388.11
1800,2022-07-19 16:00:00,3634,BUY,23396.62,5.404710,Buy 4H,0.00,741375.47
1800,2022-07-22 00:00:00,3648,SELL,22684.83,31.687289,SL UP Full,27458.20,718748.89
1800,2022-07-22 00:00:00,3648,SHORT,22684.83,31.684121,Short on Stop (SL UP),0.00,718677.01
1800,2022-07-28 00:00:00,3684,COVER_SHORT,23842.93,31.684121,Buy Signal Trigger,0.00,681908.09
1800,2022-07-28 00:00:00,3684,BUY,23842.93,5.719430,Buy 1D,0.00,681894.45
1800,2022-07-28 12:00:00,3687,BUY,23745.57,8.607115,Buy 4H,0.00,681317.17
1800,2022-08-01 00:00:00,3708,SELL,23268.01,14.326545,SL UP Full,-7398.63,674442.05
1800,2022-08-01 00:00:00,3708,SHORT,23268.01,28.985807,Short on Stop (SL UP),0.00,674374.60
1800,2022-08-05 04:00:00,3733,COVER_SHORT,23186.08,28.985807,Buy Signal Trigger,0.00,676682.20
1800,2022-08-05 04:00:00,3733,BUY,23186.08,8.754579,Buy 4H,0.00,676661.90
1800,2022-08-08 08:00:00,3752,BUY,23991.38,8.548615,Buy 4H,0.00,683691.45
1800,2022-08-09 00:00:00,3756,SELL,23149.95,17.303194,SL UP Full,-7509.36,669091.97
1800,2022-08-09 00:00:00,3756,SHORT,23149.95,28.902523,Short on Stop (SL UP),0.00,669025.06
1800,2022-08-12 16:00:00,3778,COVER_SHORT,24403.68,28.902523,Buy Signal Trigger,0.00,632718.57
1800,2022-08-12 16:00:00,3778,BUY,24403.68,7.777376,Buy 4H,0.00,632699.59
1800,2022-08-16 00:00:00,3798,SELL,23854.74,7.777376,SL UP Full,-4269.31,628411.72
1800,2022-08-16 00:00:00,3798,SHORT,23854.74,26.343264,Short on Stop (SL UP),0.00,628348.88
1800,2022-08-23 08:00:00,3842,COVER_SHORT,21474.67,26.343264,Buy Signal Trigger,0.00,690991.12
1800,2022-08-23 08:00:00,3842,BUY,21474.67,9.652144,Buy 4H,0.00,690970.39
1800,2022-08-24 16:00:00,3850,BUY,21368.08,9.685558,Buy 4H,0.00,689920.87
1800,2022-08-26 00:00:00,3858,SELL,20241.05,19.337702,SL DOWN Full,-22822.99,668087.56
1800,2022-08-26 00:00:00,3858,SHORT,20241.05,33.006566,Short on Stop (SL DOWN),0.00,668020.75
1800,2022-09-09 04:00:00,3943,COVER_SHORT,20631.76,33.006566,Buy Signal Trigger,0.00,655056.66
1800,2022-09-09 04:00:00,3943,BUY,20631.76,9.524022,Buy 4H,0.00,655037.01
1800,2022-09-10 00:00:00,3948,BUY,21648.34,6.140447,Buy 1D,0.00,664705.64
1800,2022-09-11 00:00:00,3954,BUY,21826.87,6.115723,Buy 1D,0.00,667488.87
1800,2022-09-12 00:00:00,3960,BUY,22395.74,6.070895,Buy 1D,0.00,679865.37
1800,2022-09-12 08:00:00,3962,BUY,22114.50,2.537431,Buy 4H,0.00,672026.92
1800,2022-09-13 00:00:00,3966,SELL,20173.57,30.388520,SL DOWN Full,-41946.22,612983.63
1800,2022-09-13 00:00:00,3966,SHORT,20173.57,30.385481,Short on Stop (SL DOWN),0.00,612922.33
1800,2022-09-25 04:00:00,4039,COVER_SHORT,19098.09,30.385481,Buy Signal Trigger,0.00,645543.27
1800,2022-09-25 04:00:00,4039,BUY,19098.09,10.139423,Buy 4H,0.00,645523.91
1800,2022-09-28 16:00:00,4060,BUY,19412.82,10.024049,Buy 4H,0.00,648695.63
1800,2022-10-26 00:00:00,4224,BUY,20771.59,6.509136,Buy 1D,0.00,676079.63
1800,2022-10-27 00:00:00,4230,SELL,20295.11,26.672609,SL UP Full,17879.74,663316.53
1800,2022-10-27 00:00:00,4230,SHORT,20295.11,32.683564,Short on Stop (SL UP),0.00,663250.20
1800,2022-10-29 00:00:00,4242,COVER_SHORT,20809.67,32.683564,Buy Signal Trigger,0.00,646364.53
1800,2022-10-29 00:00:00,4242,BUY,20809.67,6.211534,Buy 1D,0.00,646351.60
1800,2022-11-02 00:00:00,4266,SELL,20151.84,6.211534,SL UP Full,-4086.13,642252.95
1800,2022-11-02 00:00:00,4266,SHORT,20151.84,31.870685,Short on Stop (SL UP),0.00,642188.73
1800,2022-11-04 20:00:00,4283,COVER_SHORT,21148.52,31.870685,Buy Signal Trigger,0.00,610356.45
1800,2022-11-04 20:00:00,4283,BUY,21148.52,8.657278,Buy 4H,0.00,610338.14
1800,2022-11-05 00:00:00,4284,BUY,21299.37,5.742733,Buy 1D,0.00,611631.86
1800,2022-11-07 00:00:00,4296,SELL,20591.13,14.400011,SL UP Full,-8892.71,601403.54
1800,2022-11-07 00:00:00,4296,SHORT,20591.13,29.206923,Short on Stop (SL UP),0.00,601343.40
1800,2022-12-10 12:00:00,4497,COVER_SHORT,17207.70,29.206923,Buy Signal Trigger,0.00,700112.72
1800,2022-12-10 12:00:00,4497,BUY,17207.70,12.204584,Buy 4H,0.00,700091.72
1800,2022-12-16 00:00:00,4530,SELL,16632.12,12.204584,SL DOWN Full,-7024.71,693046.70
1800,2022-12-16 00:00:00,4530,SHORT,16632.12,41.669174,Short on Stop (SL DOWN),0.00,692977.40
1800,2022-12-22 00:00:00,4566,COVER_SHORT,16821.43,41.669174,Buy Signal Trigger,0.00,685018.91
1800,2022-12-22 00:00:00,4566,BUY,16821.43,12.215675,Buy 4H,0.00,684998.36
1800,2022-12-24 04:00:00,4579,BUY,16848.26,12.201692,Buy 4H,0.00,685305.55
1800,2023-01-04 04:00:00,4645,BUY,16869.44,12.195203,Buy 4H,0.00,685802.14
1800,2023-01-05 12:00:00,4653,BUY,16842.94,4.046905,Buy 4H,0.00,684825.09
1800,2023-04-10 00:00:00,5220,SELL,29637.34,40.659474,TP After,520088.25,1204918.16
1800,2023-04-11 00:00:00,5226,BUY,30200.42,7.978682,Buy 1D,0.00,1204894.06
1800,2023-04-14 00:00:00,5244,BUY,30466.93,7.922687,Buy 1D,0.00,1206996.32
1800,2023-04-14 20:00:00,5249,BUY,30466.93,11.883793,Buy 4H,0.00,1206960.11
1800,2023-04-17 00:00:00,5262,SELL,29430.27,27.785161,SL UP Full,-26677.37,1178074.57
1800,2023-04-17 00:00:00,5262,SHORT,29430.27,40.029350,Short on Stop (SL UP),0.00,1177956.76
1800,2023-05-17 20:00:00,5447,COVER_SHORT,27405.61,40.029350,Buy Signal Trigger,0.00,1258892.89
1800,2023-05-17 20:00:00,5447,BUY,27405.61,13.779299,Buy 4H,0.00,1258855.12
1800,2023-05-24 00:00:00,5484,SELL,26329.01,13.779299,SL DOWN Full,-14834.79,1243984.05
1800,2023-05-24 00:00:00,5484,SHORT,26329.01,47.247657,Short on Stop (SL DOWN),0.00,1243859.65
1800,2023-05-28 16:00:00,5512,COVER_SHORT,28065.00,47.247657,Buy Signal Trigger,0.00,1161705.59
