time,open,high,low,close,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1503446400,4040,4127.99,4013.89,4100.41,3982.721606756598,4029.151146759055,NaN,NaN,51.96398818885276,37.16296610818603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,676.2002457098775,NaN,NaN,NaN
1503460800,4084.54,4115.87,4035.32,4074.88,4012.489496835817,4033.506275639145,NaN,NaN,50.12126814683615,37.91386760244168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,673.6821745455087,NaN,NaN,NaN
1503475200,4081.63,4242.32,4057,4237.99,4075.2648901288076,4052.980916054464,NaN,NaN,59.9042216397674,39.3697122962576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,802.3965266204062,NaN,NaN,NaN
1503489600,4205.98,4265.8,4150.65,4197.05,4115.857734619199,4066.701781192134,NaN,NaN,56.88823786193244,40.77754387783007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,756.3261078870164,NaN,NaN,NaN
1503504000,4226.94,4259.58,4103.51,4117.07,4128.9166453962525,4071.498754411931,NaN,NaN,51.439606178140274,41.87818934999581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,612.0349783569967,NaN,NaN,NaN
1503518400,4136.48,4178.65,4069.8,4114.01,4122.4530630996605,4075.5474444679376,NaN,NaN,51.237408188564864,42.96901327578355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583.3904850831343,NaN,NaN,NaN
1503532800,4147,4204.55,4085.01,4113.58,4124.465552810871,4079.169592613848,NaN,NaN,51.20694749424118,44.01777354367512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,518.9128427876677,NaN,NaN,NaN
1503547200,4113.58,4177.64,4090.39,4153.32,4127.8399788558545,4086.231536174434,NaN,NaN,53.93271822113385,45.313764796434604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,573.4224009607328,NaN,NaN,NaN
1503561600,4153.8,4250.94,4150,4202,4146.866358896107,4097.257104157821,NaN,NaN,57.094634257549984,47.427729799359845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,578.621020470145,NaN,NaN,NaN
1503576000,4211.78,4250.9,4136.33,4222,4161.5414135966985,4109.137379952314,NaN,NaN,58.359198608324284,49.81775310811998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,651.4589283460296,NaN,NaN,NaN
1503590400,4223.06,4250.77,4178.22,4216.07,4177.705586979372,4119.321439004475,NaN,NaN,57.81509705447179,51.644687946851555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,656.3035179766272,NaN,NaN,NaN
1503604800,4216.1,4371.68,4193.17,4316.01,4207.073371489959,4138.0536829088105,NaN,NaN,63.9203335985182,53.93657422719643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,697.9413001588579,NaN,NaN,NaN
1503619200,4316.01,4370,4295.75,4312.69,4251.657441220185,4154.685713107971,NaN,NaN,63.59108412296837,55.37266501526027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,621.2222467633007,NaN,NaN,NaN
1503633600,4312.69,4362,4267.5,4329,4269.8434357971,4171.287073764355,NaN,NaN,64.55695191361639,56.57369253392271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,651.8362359220309,NaN,NaN,NaN
1503648000,4317.81,4361.28,4298.74,4361.27,4292.6053355161375,4189.380685786798,4137.9686,NaN,66.45318168374877,57.60863492641528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,726.2454925769734,NaN,NaN,NaN
1503662400,4361.27,4422.29,4261.13,4394.36,4306.081402655264,4208.902525235674,4138.856,NaN,68.32457401686102,58.908871059988485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,833.536140856943,NaN,NaN,NaN
1503676800,4394.36,4453.91,4284.11,4307.17,4336.002628305267,4218.261332356086,4136.4534,NaN,58.98717903390661,58.84336801671271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,795.3691848239632,NaN,NaN,NaN
1503691200,4326,4365,4247.48,4280.68,4320.750204613153,4224.205967369792,4135.0202,NaN,56.462485021564895,58.8129570995436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,777.9871559778098,NaN,NaN,NaN
1503705600,4280.71,4315,4228.99,4297.94,4308.194612406306,4231.228256191716,4134.4744,NaN,57.731910633079444,59.262407417753536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,803.1077848990977,NaN,NaN,NaN
1503720000,4297.94,4319.7,4252.44,4319.7,4308.588234857915,4239.65413655441,4135.1668,NaN,59.34143818372285,59.84126670312197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,831.8150728990977,NaN,NaN,NaN
1503734400,4319.7,4319.7,4260.88,4288.72,4303.488311325622,4244.32707593018,4135.093400000001,NaN,56.06797205169366,60.18848274294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,829.8851056372823,NaN,NaN,NaN
1503748800,4288.72,4306.74,4221.14,4275,4290.793630433133,4247.248306793973,4134.588400000001,NaN,54.63068403681647,60.238337444060186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,838.8403421569085,NaN,NaN,NaN
1503763200,4275,4351.32,4212.41,4293.52,4284.9072011748,4251.655134718357,4133.6526,NaN,56.26062937404239,60.178765666666784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,846.7995900690823,NaN,NaN,NaN
1503777600,4293.52,4367,4279,4337.44,4296.9091884775435,4259.825121888037,4135.6636,NaN,59.936542720003395,60.2914331032153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,859.7703328681729,NaN,NaN,NaN
1503792000,4332.51,4400,4314.91,4314.91,4315.209748055501,4265.0713007558425,4139.2362,NaN,57.27729509874887,60.253018677806516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,796.7899448681729,NaN,NaN,NaN
1503806400,4329.19,4370.85,4293.42,4313.84,4316.368778936457,4269.715938779095,4143.3456,NaN,57.14761525673327,59.76925308196474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,774.3538438555163,NaN,NaN,NaN
1503820800,4331.29,4352.34,4285.56,4323.37,4315.2029342700735,4274.825849371562,4147.042,NaN,58.0584267367373,59.37406326866252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,781.9175747462015,NaN,NaN,NaN
1503835200,4340,4340,4285.54,4325,4314.513578586136,4279.604339907603,4152.8726,NaN,58.22198807565447,58.92156585166524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,797.7619704685666,NaN,NaN,NaN
1503849600,4290.01,4386.78,4290.01,4368.41,4325.67714519631,4288.062021821165,4161.0888,NaN,62.42466204454139,58.63381444886471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,842.4952446010457,NaN,NaN,NaN
1503864000,4336.12,4386.79,4309.6,4310.01,4328.0972318073655,4290.152305457244,4167.848,NaN,54.48403276833946,57.645204359684605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,767.5928545785036,NaN,NaN,NaN
1503878400,4310.01,4330.36,4239.36,4239.37,4309.811069288865,4285.315895413697,4171.113,NaN,46.73934567418046,56.77035911970416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,694.3136084477347,NaN,NaN,NaN
1503892800,4239.36,4297.11,4124.54,4261.9,4280.780662896603,4283.085810136202,4173.5514,NaN,49.21867296407279,56.25294397274043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,750.1904918903956,NaN,NaN,NaN
1503907200,4261.9,4365.4,4226.93,4308,4278.060216830169,4285.45859012323,4177.819,NaN,53.94307372708585,55.98231276516947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,770.9976020570745,NaN,NaN,NaN
1503921600,4309,4347,4271.03,4273.59,4284.2721398878275,4284.3282482067325,4180.173400000001,NaN,50.1896685925956,55.328614937231805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,657.3517110691857,NaN,NaN,NaN
1503936000,4317.2,4370.45,4273.59,4321.65,4296.1380118485695,4287.882700758472,4184.4758,NaN,54.90883201008112,55.24581921997377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,656.5325184098829,NaN,NaN,NaN
1503950400,4321.65,4399.82,4290.18,4386.69,4313.592965184863,4297.292919733856,4189.7096,NaN,60.37957336255692,55.65645417181237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,721.4347689332317,NaN,NaN,NaN
1503964800,4353.65,4386.69,4314.35,4376.99,4325.064064026083,4304.8831178544415,4193.9574,NaN,59.22548461741709,55.86822954633914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,779.1477658583079,NaN,NaN,NaN
1503979200,4363.48,4404.07,4313.55,4329.02,4333.885981190672,4307.181868534971,4198.812,NaN,53.753571897850534,55.42658877332822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,694.5977700869876,NaN,NaN,NaN
1503993600,4328.12,4417.61,4328.12,4368.5,4342.227672599121,4313.0216905792595,4204.486800000001,NaN,57.25397740414831,55.4249232237139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,686.0081067148793,NaN,NaN,NaN
1504008000,4368.5,4625.85,4347.59,4570,4404.6497263012325,4337.495815285996,4215.0142000000005,NaN,69.81273178084675,56.329574404007715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,763.0836006621225,NaN,NaN,NaN
1504022400,4569.65,4584,4496.95,4555.55,4449.160191902051,4358.2628804968535,4225.6630000000005,NaN,68.26384706141614,57.05853299862764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,807.1445889964139,NaN,NaN,NaN
1504036800,4540,4624.99,4535.09,4587.48,4496.922297545093,4380.093082354296,4236.9726,NaN,69.85536050735652,57.88948817232064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,815.7838880308962,NaN,NaN,NaN
1504051200,4564.52,4619.99,4527.45,4583.61,4527.783877902592,4399.475645939601,4248.1038,NaN,69.4010853120997,58.38780412000339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,841.3104397209758,NaN,NaN,NaN
1504065600,4600,4647.51,4550.01,4550.02,4543.634578967322,4413.813203469163,4258.7842,NaN,65.42421414191774,59.16924564668754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,691.7896659416944,NaN,NaN,NaN
1504080000,4550,4597,4416.01,4498.35,4529.422246315066,4421.864326948291,4271.5034000000005,NaN,59.75214040262505,60.09873098443359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,675.9156601144116,NaN,NaN,NaN
1504094400,4537,4592.76,4416.16,4546.77,4540.769977540355,4433.760105334168,4286.4772,NaN,62.99024292481003,61.082414553057674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,754.0255172051257,NaN,NaN,NaN
1504108800,4555,4609.92,4532.8,4536.82,4549.79558467427,4443.57533339758,4299.884000000001,NaN,61.88834926639786,61.649934234437104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,678.0256234779462,NaN,NaN,NaN
1504123200,4536.82,4579.91,4516.87,4555.14,4549.798567008271,4454.200539740667,4313.8222000000005,NaN,63.16597215741971,62.576813060495965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,702.756000865321,NaN,NaN,NaN
1504137600,4555.14,4606,4555.14,4593.66,4561.353553154729,4467.4823930986995,4326.0106,NaN,65.76472088686526,63.35223369455197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,759.1983930119972,NaN,NaN,NaN
1504152000,4596.54,4628.12,4572.64,4592.16,4570.3199484817405,4479.356450898823,4337.0538,NaN,65.57071510999569,63.723029533654746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,728.6774426334812,NaN,NaN,NaN
1504166400,4603.58,4678.57,4572.64,4656.67,4586.07342026259,4496.243455575125,4348.179,NaN,69.70929655334977,64.47187324336423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,794.294189611958,NaN,NaN,NaN
1504180800,4674.97,4685.55,4631.41,4648.82,4614.569150210256,4510.7745550441605,4359.6578,NaN,68.62822713520183,65.53434861746074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,756.1119619170919,NaN,NaN,NaN
1504195200,4648.82,4745.42,4638.98,4698.77,4637.732516001825,4528.678883135193,4368.8733999999995,NaN,71.64186501677392,66.56205487550542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,764.3588010924027,NaN,NaN,NaN
1504209600,4688.47,4724.89,4666.84,4724.89,4660.418577330814,4547.365656169937,4379.430199999999,NaN,73.09722823586698,66.79666176514972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,822.9906280924027,NaN,NaN,NaN
1504224000,4689.89,4767,4689.89,4714.73,4681.411911993095,4563.305117487086,4391.383399999999,NaN,71.55885286539485,67.03201932257677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,796.0807067263011,NaN,NaN,NaN
1504238400,4714.73,4734.99,4654.88,4707.5,4680.614927642557,4577.037963440697,4403.253199999999,NaN,70.42304343194701,67.07256810290467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,827.8347043223567,NaN,NaN,NaN
1504252800,4715,4798.46,4708.09,4775,4706.281773979493,4595.8914907320595,4416.481599999999,NaN,74.49350003270146,67.43631201151908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,890.8036227659773,NaN,NaN,NaN
1504267200,4775,4839.92,4725.81,4803.83,4728.886428734846,4615.695158281387,4429.4918,NaN,76.01198175403889,68.19258112667059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,916.1165818770102,NaN,NaN,NaN
1504281600,4756.46,4815.67,4738.94,4813.24,4749.213669917133,4634.508952730779,4441.7166,NaN,76.50366841567252,69.38911884188826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1006.92738788522,NaN,NaN,NaN
1504296000,4808.79,4885.55,4760.01,4834.91,4772.110620972077,4653.59476675642,4453.9748,NaN,77.64028575441733,70.43555047257449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1023.7370642006568,NaN,NaN,NaN
1504310400,4796.16,4939.19,4764.88,4788.07,4799.973421134723,4666.401931827237,4465.4148000000005,NaN,69.78244773909125,70.99941464919546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,916.923089746867,NaN,NaN,NaN
1504324800,4765.01,4814.49,4473.35,4697.71,4755.435214934611,4669.383652605595,4473.0488000000005,NaN,57.658978612519114,70.60605796741683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,973.2988722075577,NaN,NaN,NaN
1504339200,4701.02,4709.4,4549.77,4630.01,4711.566194463693,4665.633780928872,4479.3952,NaN,50.570184258097605,69.52073392250486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,974.0562730382289,NaN,NaN,NaN
1504353600,4669.75,4675,4354.61,4460.19,4653.228497224422,4646.067706554693,4482.019,NaN,37.96228719417251,67.54870335708891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910.1988839294862,NaN,NaN,NaN
1504368000,4465.12,4554.98,4377.43,4509.77,4600.444043514707,4633.086972597103,4484.9890000000005,NaN,42.47181587471769,65.60316902290091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,978.7131077079159,NaN,NaN,NaN
1504382400,4509.77,4509.96,4286.87,4472.14,4530.342468183936,4617.758689492617,4486.5446,NaN,40.08991910933541,63.56471844962474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1068.3903721805507,NaN,NaN,NaN
1504396800,4508.5,4618.4,4467.88,4569.54,4544.6617664255045,4613.166433350463,4491.792,NaN,48.18928651511927,61.88953427093512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1107.8776856432137,NaN,NaN,NaN
1504411200,4584.78,4714.76,4584.78,4620.87,4577.607312911483,4613.900106364705,4498.5958,NaN,51.881290461473775,60.37411014419275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1054.6255184236416,NaN,NaN,NaN
1504425600,4610.52,4674.86,4456.8,4486,4561.9361732299685,4601.71914385378,4502.357,NaN,43.17549122694329,58.34672717001764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,979.0542516001067,NaN,NaN,NaN
