time,open,high,low,close,Plot,Plot,Plot,Plot,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1467835200,10.56871512,10.58615931,10.45250279,10.50197933,10.981234612673935,11.83012950532269,NaN,NaN,3295.4894485,37.60126822078008,30.564824206845373,NaN,NaN,NaN,NaN
1467849600,10.50873331,10.568428,10.29414683,10.30083894,10.916435024800228,11.770157326290427,NaN,NaN,2133.32018399,35.02697825454605,30.948712823675482,NaN,NaN,NaN,NaN
1467864000,10.30562175,10.30692268,9.66452906,10.11100033,10.839726958628777,11.705092346043743,NaN,NaN,9097.62773163,32.74814957265954,31.112189244532797,NaN,NaN,NaN,NaN
1467878400,10.11619205,10.17074191,9.95397616,10.13366592,10.77248305018794,11.643467780316538,NaN,NaN,3745.78990045,33.306057537167845,31.31707571107732,NaN,NaN,NaN,NaN
1467892800,10.1393877,10.14126883,9.97547965,10.01857274,10.70068206826528,11.579746406186478,NaN,NaN,3830.07924777,31.86068220587535,32.01970120696392,NaN,NaN,NaN,NaN
1467907200,10.01272382,10.12575899,9.75362429,9.87815617,10.622346268430492,11.51301737731642,NaN,NaN,8278.23352084,30.142047363924405,33.01508444842337,NaN,NaN,NaN,NaN
1467921600,9.88181543,10.17443144,9.70740471,10.1041617,10.572995357151397,11.457768135068717,NaN,NaN,5999.37833043,36.11529882419342,34.622960721864864,NaN,NaN,NaN,NaN
1467936000,10.10692612,10.19460423,10.01713282,10.06776414,10.524878098375073,11.403258174477786,NaN,NaN,3557.92503751,35.58754563090878,35.94783025392862,NaN,NaN,NaN,NaN
1467950400,10.06408866,10.28222314,9.97492681,10.26243257,10.499883286148876,11.358519915478658,NaN,NaN,3430.55395847,40.58813062943271,36.454416126093314,NaN,NaN,NaN,NaN
1467964800,10.26382664,10.26573852,10.16611453,10.25496286,10.476557531277555,11.315243168204985,NaN,NaN,3619.03229471,40.458337442387354,37.096871706434136,NaN,NaN,NaN,NaN
1467979200,10.24835079,10.84585573,10.24763382,10.79005752,10.506414673060645,11.294647652589102,NaN,NaN,6406.50928342,52.24048187753349,37.64588604979624,NaN,NaN,NaN,NaN
1467993600,10.7883188,10.93996252,10.59968,10.92479573,10.54626048800725,11.280143655624824,NaN,NaN,3457.89800706,54.67272952800906,38.591469414902136,NaN,NaN,NaN,NaN
1468008000,10.92437906,11.56993808,10.92433739,11.43783529,10.631172373911323,11.286327641286595,NaN,NaN,4313.67949122,62.50318464882685,40.09687362624124,NaN,NaN,NaN,NaN
1468022400,11.43884865,11.4654843,11.11096511,11.12156949,10.677876861157863,11.279866537314572,NaN,NaN,4745.3567838,56.07241758464035,41.35166495149182,NaN,NaN,NaN,NaN
1468036800,11.11639011,11.13188699,10.92064105,10.97531452,10.706204257238067,11.267923320949293,NaN,NaN,2275.96454473,53.33934361948534,42.47581319425648,NaN,NaN,NaN,NaN
1468051200,10.974896,10.98259677,10.71647362,10.79784889,10.714932317501107,11.249489029539518,NaN,NaN,2912.32711651,50.1454396603301,43.55570329466962,NaN,NaN,NaN,NaN
1468065600,10.79813896,11.06850534,10.76177249,10.95015953,10.737334909167668,11.23775061779287,NaN,NaN,3820.99486994,52.759920575740104,44.98511550917538,NaN,NaN,NaN,NaN
1468080000,10.95015953,11.1263173,10.38607959,11.06354197,10.768402248294557,11.230918906114718,NaN,NaN,7096.57286563,54.66584783935362,46.51081481647436,NaN,NaN,NaN,NaN
1468094400,11.05686844,11.15881541,10.90664456,10.93382695,10.784156981790312,11.219268241169043,NaN,NaN,2499.43643905,52.07720279473159,47.954852001392666,NaN,NaN,NaN,NaN
1468108800,10.93382695,10.99465346,10.78737802,10.82398039,10.787949687334093,11.203766756809474,NaN,NaN,2128.49696519,49.92132853292552,49.36765779917845,NaN,NaN,NaN,NaN
1468123200,10.81004448,10.89769249,10.76930975,10.86269872,10.795068642826084,11.190391539679691,NaN,NaN,1936.24129908,50.69609696780624,50.40914338086509,NaN,NaN,NaN,NaN
1468137600,10.85879951,11.04013528,10.82964641,11.00452946,10.815017292080743,11.183102830672645,NaN,NaN,1871.01246353,53.532124064574965,51.69089898326981,NaN,NaN,NaN,NaN
1468152000,11.00285978,11.03605167,10.83143431,10.93485836,10.826430727120671,11.173367753391364,NaN,NaN,2115.96214216,51.95126842457674,52.502551682922956,NaN,NaN,NaN,NaN
1468166400,10.92178182,11.01727731,10.90579324,10.97143962,10.840241097871084,11.16544900306229,NaN,NaN,1696.9074807,52.74041614520276,53.37984301883835,NaN,NaN,NaN,NaN
1468180800,10.97089096,10.97279016,10.8410907,10.9550114,10.851171602835743,11.15719654804024,NaN,NaN,1737.31814088,52.324792328922825,53.38586519393758,NaN,NaN,NaN,NaN
1468195200,10.96541362,11.05373596,10.93496957,10.99605977,10.864970475899005,11.15087745870533,NaN,NaN,3398.6708272,53.31477238083012,53.28886825485337,NaN,NaN,NaN,NaN
1468209600,11.00401322,11.03190035,10.62952943,10.66418946,10.845848474384814,11.131791654834531,NaN,NaN,2076.82492034,45.151517297587,52.049463444050524,NaN,NaN,NaN,NaN
1468224000,10.66414843,10.6896421,10.26512787,10.27770691,10.791739753967212,11.098298135429255,NaN,NaN,2367.98576461,37.877936155850065,50.749857627708366,NaN,NaN,NaN,NaN
1468238400,10.26413583,10.59958282,10.26290571,10.45564144,10.759730390732239,11.073095912079088,NaN,NaN,1974.16889988,42.47271728297366,49.97367003224325,NaN,NaN,NaN,NaN
1468252800,10.45717264,10.52712585,10.41402141,10.51699672,10.73661289828155,11.051288100625007,NaN,NaN,2566.92965408,44.01052397468721,49.53546176898304,NaN,NaN,NaN,NaN
1468267200,10.52193145,10.62216128,10.4698437,10.52952359,10.71689010701664,11.030826747267163,11.8712151135,NaN,2640.08072682,44.337687172776484,48.933873668771355,NaN,NaN,NaN,NaN
1468281600,10.5306122,10.53178984,10.45528451,10.47628823,10.693975642538865,11.009080138746882,11.843592798975248,NaN,3408.06673916,43.18287357588952,48.11366122138106,NaN,NaN,NaN,NaN
1468296000,10.47955526,10.63511209,10.46285775,10.6248053,10.687387990868496,10.994010537227396,11.819458393054946,NaN,2387.11581505,47.3063014040624,47.772882550618974,NaN,NaN,NaN,NaN
1468310400,10.62501012,10.78682239,10.62271608,10.76447435,10.69472954888102,10.98500911812044,11.798567619925144,NaN,4122.68244821,50.91411621484125,47.843795956470096,NaN,NaN,NaN,NaN
1468324800,10.76990381,10.78926154,10.63602249,10.68296465,10.693609082320922,10.973164237017677,11.776476472005834,NaN,3847.56063168,48.813627114505024,47.709333824091445,NaN,NaN,NaN,NaN
1468339200,10.67985395,10.87869635,10.52538386,10.56539573,10.681398286861787,10.957173315173847,11.752494675134432,NaN,4748.05451706,45.87384411158653,47.1623138274494,NaN,NaN,NaN,NaN
1468353600,10.57410733,10.60420895,10.42432681,10.50352227,10.664457713827332,10.939383078108206,11.727762548300086,NaN,3105.18742081,44.35972649501292,46.620060832480554,NaN,NaN,NaN,NaN
1468368000,10.49997517,10.59139758,10.45958156,10.56143257,10.654645795367585,10.924561489554943,11.704666905165432,NaN,3321.25382414,46.15118488382779,46.14940145666806,NaN,NaN,NaN,NaN
1468382400,10.56151208,10.56747533,10.47320217,10.51947034,10.641771942475435,10.908675562121417,11.681197666251265,NaN,4974.25349083,45.02005895783144,45.62763478730439,NaN,NaN,NaN,NaN
1468396800,10.52041712,10.54496515,10.43811324,10.53326907,10.631438335573012,10.893953738900969,11.658466406919556,NaN,6482.64468521,45.49314967727847,45.068947451336406,NaN,NaN,NaN,NaN
1468411200,10.53212283,10.56302714,10.42663167,10.5550312,10.624161465518439,10.880662658944068,11.636616204802337,NaN,7091.59405784,46.27827159698791,45.14942990129362,NaN,NaN,NaN,NaN
1468425600,10.55873848,10.58376862,10.41507431,10.41859143,10.604583366897636,10.86254221859332,11.612496902331003,NaN,7632.69010097,42.17641959710954,45.456464432812155,NaN,NaN,NaN,NaN
1468440000,10.41819625,10.50068959,10.35000404,10.35431387,10.58074817671691,10.842611695119073,11.5875823868393,NaN,6365.17539367,40.36143660800866,45.305658670314656,NaN,NaN,NaN,NaN
1468454400,10.3430055,11.1339804,10.30113291,10.9173218,10.612802807505775,10.845541503153619,11.574309899971194,NaN,1696.51477098,57.58046285728559,46.274940019071686,NaN,NaN,NaN,NaN
1468468800,10.91486144,11.24137639,10.8373402,11.06631841,10.655994769648082,10.854199421069163,11.564250662546021,NaN,981.78937823,60.80562612284636,47.45122137264811,NaN,NaN,NaN,NaN
1468483200,11.06949094,11.13342272,10.95531092,11.03498314,10.692088900157788,10.861288978674294,11.55377011754511,NaN,1403.97897999,59.77629172526113,48.63646552617465,NaN,NaN,NaN,NaN
1468497600,11.03502495,11.04255141,10.85160492,11.00849537,10.72222284966657,10.867061778334126,11.542972597791742,NaN,2873.78272741,58.86910478067311,49.462380053075414,NaN,NaN,NaN,NaN
1468512000,11.00916865,11.36605709,10.99994222,11.36605709,10.783540396364993,10.886630221928867,11.539469320409728,NaN,2608.69939693,66.30346178744503,50.56161902254711,NaN,NaN,NaN,NaN
1468526400,11.36060616,11.70270857,11.35390955,11.61277236,10.862514869092136,10.915106384206165,11.540920865748149,NaN,1982.07375305,70.29333297450677,52.09588372683295,NaN,NaN,NaN,NaN
1468540800,11.6169469,11.90252159,11.50767389,11.87987254,10.959406075845266,10.952940351100041,11.547632780089769,NaN,2574.255352,73.8968701451538,54.09752844351633,NaN,NaN,NaN,NaN
1468555200,11.87987254,12.04293299,11.7863677,12.02405065,11.060800797193336,10.994944676547098,11.557066797315715,NaN,1182.07164826,75.61630019184985,56.330140850433246,NaN,NaN,NaN,NaN
1468569600,12.02857988,12.44177811,12.00044867,12.00618081,11.150836988889209,11.034600995506034,11.565960144101542,NaN,1650.33011378,74.95726037770962,58.38771767142481,NaN,NaN,NaN,NaN
1468584000,12.00591,12.18103497,11.94099119,12.03126523,11.234687297566428,11.073685867446974,11.57517410619854,NaN,2495.7399594,75.28291819382608,60.54935047399585,NaN,NaN,NaN,NaN
1468598400,12.03498225,12.25517587,12.01972532,12.23883478,11.33032039113153,11.119377981664739,11.588315901719362,NaN,2514.47168679,77.84977728650824,62.86053816036941,NaN,NaN,NaN,NaN
1468612800,12.23920303,12.38253085,11.95403407,11.95897483,11.390192242452336,11.152303348266122,11.595655682477394,NaN,2892.73684433,67.64910733706583,64.38702642751784,NaN,NaN,NaN,NaN
1468627200,11.95897483,12.00785209,11.75345745,11.95230508,11.443726798409257,11.183675965196862,11.602718046784773,NaN,1465.38723587,67.4223669918836,66.1903083842874,NaN,NaN,NaN,NaN
1468641600,11.95230508,11.97841451,11.78242117,11.82663821,11.480194551894089,11.208890170875417,11.607152109422698,NaN,1262.69891867,63.12905964799968,67.8165671728582,NaN,NaN,NaN,NaN
1468656000,11.82663821,11.84680716,11.73380475,11.81104628,11.511704240285129,11.232504135939127,11.611189617750961,NaN,899.88488501,62.59645921694958,68.17485262711992,NaN,NaN,NaN,NaN
1468670400,11.81126799,11.82787445,11.66188099,11.79139917,11.538341852638926,11.254421588255239,11.61475812373609,NaN,1946.27032812,61.88792375717693,68.25215960100067,NaN,NaN,NaN,NaN
1468684800,11.78648604,11.96033999,11.77825299,11.92593726,11.575255700959028,11.280755536166799,11.620920086830425,NaN,1107.22034442,64.82413858964995,68.61272009131416,NaN,NaN,NaN,NaN
1468699200,11.92782251,11.97241967,11.68094103,11.68630555,11.585831877058169,11.296659458277905,11.622214848477348,NaN,1050.0919739,56.47795564538689,68.441923724508,NaN,NaN,NaN,NaN
1468713600,11.69080824,11.71033385,11.52483386,11.57541329,11.584839630671677,11.307590981090536,11.621288084943144,NaN,1294.29567661,53.07259509549636,67.49686181794024,NaN,NaN,NaN,NaN
1468728000,11.57667327,11.58470237,11.2017722,11.34393476,11.561896309655326,11.30901622732228,11.615795939894765,NaN,1439.16981833,46.73762027716272,65.81431091098709,NaN,NaN,NaN,NaN
1468742400,11.33663452,11.45577053,11.33663452,11.4166544,11.54806374683101,11.313237332133172,11.611852543065165,NaN,1231.31364538,48.80503455431048,64.02203694021257,NaN,NaN,NaN,NaN
1468756800,11.42109801,11.44202598,11.3287097,11.3789375,11.531956485228056,11.31581380930442,11.607240363994567,NaN,1605.27234885,47.76935529737658,62.03296944775018,NaN,NaN,NaN,NaN
1468771200,11.38726025,11.56679445,11.10136985,11.10915681,11.491689849492051,11.307709613253266,11.597377323321407,NaN,4895.07771252,41.05789683326413,59.611586337432655,NaN,NaN,NaN,NaN
1468785600,11.1091976,11.31970691,11.03021779,11.23692454,11.467426486683284,11.304933728027647,11.590239644443756,NaN,1870.42299431,44.999129646630124,57.44845858406152,NaN,NaN,NaN,NaN
1468800000,11.23114467,11.56287074,11.21324195,11.40957244,11.461916577475352,11.309037206928524,11.586662076038929,NaN,1570.00621953,49.87636614539002,55.450357788267354,NaN,NaN,NaN,NaN
1468814400,11.41952209,11.58667529,11.39814305,11.55394855,11.470681527239604,11.318641573323484,11.586014283444099,NaN,1410.07550691,53.58316086283301,54.44564732582216,NaN,NaN,NaN,NaN
1468828800,11.54548985,11.61094787,11.47295279,11.48101862,11.471666012264404,11.325009300644131,11.5839351613957,NaN,1459.55989602,51.51087319557703,53.309112054657405,NaN,NaN,NaN,NaN
1468843200,11.48186321,11.55150092,11.38897311,11.42174343,11.466911480620174,11.328802795912988,11.58072344394232,NaN,2713.85235434,49.82426406373421,52.35876951292415,NaN,NaN,NaN,NaN
1468857600,11.43594041,11.44607513,11.16905049,11.26588691,11.447766283418254,11.326335506269341,11.574489057131581,NaN,3709.35566225,45.596740498634674,51.14450389018737,NaN,NaN,NaN,NaN
1468872000,11.27219179,11.30976884,11.01347434,11.02354722,11.407364467854611,11.314461455827406,11.563579317782441,NaN,1535.28295038,39.92433702874524,49.57567626672797,NaN,NaN,NaN,NaN
1468886400,11.02007153,11.15753147,11.0184768,11.10802997,11.378856420439886,11.306366103442016,11.554558538618432,NaN,1165.72818992,42.60496071625216,47.98859213291384,NaN,NaN,NaN,NaN
1468900800,11.11363807,11.40141355,11.10741143,11.33251989,11.37444341754085,11.307391742130564,11.550161733695294,NaN,1931.84524333,49.10380433245945,47.4618670391333,NaN,NaN,NaN,NaN
1468915200,11.33251989,11.34469225,11.17392901,11.18173618,11.356090347298863,11.302464073027405,11.542866178176576,NaN,1440.12274185,45.38647968783279,46.912858795728766,NaN,NaN,NaN,NaN
1468929600,11.18165312,11.23914211,11.10393305,11.14420573,11.335910859937067,11.296257863496919,11.534971911876049,NaN,2273.35032623,44.48380490924105,46.75187198373436,NaN,NaN,NaN,NaN
1468944000,11.14864307,11.90119016,11.08226124,11.88496483,11.388201714228776,11.319344411202922,11.541902464710187,NaN,3104.69525714,60.979631504678544,47.621486051617794,NaN,NaN,NaN,NaN
1468958400,11.88616178,11.96506444,11.70670181,11.72357422,11.420141952873655,11.335196560567512,11.545499925210976,NaN,1558.49094436,57.005372829611105,48.28120158963454,NaN,NaN,NaN,NaN
1468972800,11.72295617,11.74078863,11.60522769,11.73534166,11.450160972599972,11.35088852525114,11.549259167484026,NaN,1152.77429355,57.22427854026969,49.435943140134945,NaN,NaN,NaN,NaN
1468987200,11.73325002,11.94039287,11.69337741,11.69763894,11.473730302828546,11.364486580731487,11.552197380801173,NaN,891.77456746,56.236327933410216,50.23860016061923,NaN,NaN,NaN,NaN
1469001600,11.69763894,12.28716524,11.69759545,12.2708923,11.549650493035351,11.400031903055742,11.566428963359566,NaN,1823.16952732,65.88138686217829,51.381815926104096,NaN,NaN,NaN,NaN
1469016000,12.2788505,13.02527893,12.1578878,12.36637417,11.627433700365318,11.437927678230027,11.58226946250096,NaN,4325.44582601,67.1788755400344,52.352938403047055,NaN,NaN,NaN,NaN
1469030400,12.37097534,12.86355942,12.21104113,12.85839593,11.744668198425764,11.49363231555434,11.607539293540546,NaN,3269.81588859,72.89834882677567,53.880615233846946,NaN,NaN,NaN,NaN
