time,open,high,low,close,4H BUY,8H BUY,1D BUY,SL HIT (UP),SL HIT (DOWN),TP HIT,EMA TP HIT,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1499707800,92.65,92.65,92.51,92.51,0,0,0,0,0,0,0,92.51698338202108,92.63282214348231,92.79320000000034,91.47869999999993,48.16154609533368,48.67034161605299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22211297.93769178,NaN,NaN,NaN
1499779800,92.44,92.48,91.96,92.25,0,0,0,0,0,0,0,92.42399828943891,92.5963628917221,92.77840000000033,91.48744999999994,45.09459233578911,48.01108683918046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22212684.629999474,NaN,NaN,NaN
1499794200,92.27,92.55,92.24,92.43,0,0,0,0,0,0,0,92.4221902890899,92.58051880679618,92.76840000000033,91.49599999999995,47.58322581100389,48.562386908081386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22217996.726773668,NaN,NaN,NaN
1499866200,93.07,93.24,92.98,93.11,0,0,0,0,0,0,0,92.65576802188637,92.63094558710131,92.77460000000033,91.50684999999994,55.74412226848293,49.223131049128945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22217996.726773668,NaN,NaN,NaN
1499880600,93.09,93.16,93.06,93.06,0,0,0,0,0,0,0,92.77201952943729,92.67180791213929,92.78620000000033,91.51934999999995,55.065245522993266,49.539891338875236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22198899.726773668,NaN,NaN,NaN
1499952600,93.13,93.33,93.1,93.3,0,0,0,0,0,0,0,92.93854092222786,92.73163573003079,92.80300000000032,91.53229999999996,57.72649753801992,50.07989213688392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22203491.20503454,NaN,NaN,NaN
1499967000,93.31,93.38,93.28,93.33,1,0,0,0,0,0,0,93.0410163249715,92.78862280336119,92.82240000000033,91.54609999999995,58.06086025423929,50.30946774917273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22203491.20503454,NaN,NaN,NaN
1500039000,93.37,93.75,93.37,93.75,0,0,0,0,0,0,0,93.23557051067513,92.8801825363744,92.84760000000033,91.56029999999996,62.529283749205106,51.06381873199012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22208772.20503454,NaN,NaN,NaN
1500053400,93.75,93.9,93.72,93.73,0,0,0,0,0,0,0,93.38391514228708,92.96111753291018,92.86780000000033,91.57199999999995,62.189488593706635,51.76879178645192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22206327.760590095,NaN,NaN,NaN
1500298200,93.7,93.98,93.7,93.96,0,0,0,0,0,0,0,93.55797874989328,93.05624919644254,92.89480000000034,91.58409999999995,64.57368604616761,53.077943371154575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22208213.474875808,NaN,NaN,NaN
1500312600,93.99,93.99,93.87,93.88,0,0,0,0,0,0,0,93.64453690157845,93.1347016539242,92.91280000000033,91.59679999999994,63.08366159288982,54.67364600121071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22206464.30820914,NaN,NaN,NaN
1500384600,93.63,93.7,93.44,93.58,0,0,0,0,0,0,0,93.63477210396185,93.17711102021713,92.92700000000035,91.60824999999994,57.70621213714735,55.34247383782422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22206956.615901448,NaN,NaN,NaN
1500399000,93.54,93.71,93.53,93.675,0,0,0,0,0,0,0,93.63486576623198,93.22452901829169,92.94410000000035,91.62072499999995,58.90096506039676,56.12713514897496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22209794.004790336,NaN,NaN,NaN
1500471000,93.88,94.18,93.88,94.18,0,0,0,0,0,0,0,93.78161990899429,93.31552625464487,92.96770000000035,91.63582499999993,64.62214347809578,57.217252177390826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22214806.004790336,NaN,NaN,NaN
1500485400,94.18,94.3,94.17,94.29,1,0,0,0,0,0,0,93.90966104694868,93.40833327801202,92.98470000000036,91.65182499999996,65.74085067713665,58.47291679037675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22216514.38940572,NaN,NaN,NaN
1500557400,94.4,94.45,94.12,94.43,0,0,0,0,0,0,0,94.05083970824604,93.50563487058231,93.00230000000036,91.66722499999995,67.16401484645397,60.04930411256709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22223176.48031481,NaN,NaN,NaN
1500571800,94.43,94.43,94.26,94.26,0,0,0,0,0,0,0,94.12384079028826,93.57747916862209,93.02090000000037,91.68097499999995,63.703450328129286,61.20074872093319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22219923.48031481,NaN,NaN,NaN
1500643800,94.23,94.29,94.07,94.29,0,0,0,0,0,0,0,94.1495556667806,93.64533829541999,93.03990000000036,91.69442499999994,64.05541637913255,61.79441258597959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22223773.48031481,NaN,NaN,NaN
