time,open,high,low,close,EMA,EMA,MA200,MA50,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Net Change,SMA Net New Highs,52-week High of Net New Highs,156-week High of Net New Highs,New Highs & New Lows,New Highs & New Lows,New Highs,New Lows,Accumulation/Distribution,S6OH · INDEX: close,Index,Index
1508112000,5710,5788.91,5585.19,5760.02,5692.1097880826455,4893.843695551242,4363.3752,NaN,76.21096489370981,66.8168077977211,NaN,NaN,NaN,NaN,103,110.86,NaN,NaN,NaN,NaN,NaN,NaN,7718.60061872681,73.95,NaN,NaN
1508198400,5760,5774.98,5508.63,5595,5617.897779731908,4960.620486451124,4387.5414,NaN,70.2449279261325,67.821179361102,NaN,NaN,NaN,NaN,55,111.5,NaN,NaN,NaN,NaN,NaN,NaN,7216.066087893847,73.24,NaN,NaN
1508284800,5595,5596,5037.95,5512.06,5419.29648125218,5013.13853536054,4406.032999999999,NaN,67.38948963657086,68.84825970999843,NaN,NaN,NaN,NaN,79,112.64,NaN,NaN,NaN,NaN,NaN,NaN,8836.59781840798,74.41,NaN,NaN
1508371200,5513,5710,5490.26,5683.9,5632.2826999705385,5077.020579611917,4428.6082,NaN,70.10127545965658,69.90833389544996,NaN,NaN,NaN,NaN,40,112.38,NaN,NaN,NaN,NaN,NaN,NaN,10271.31030501387,73.57,NaN,NaN
1508457600,5683.31,6110,5600,6010.01,5851.221555643354,5165.876714886973,4454.3106,NaN,74.4444523540767,71.13491123481887,NaN,NaN,NaN,NaN,168,113.6,NaN,NaN,NaN,NaN,NaN,NaN,11470.648339806814,72.86,NaN,NaN
1508544000,6013.72,6171,5850.03,6024.97,6052.347777289165,5247.6951229929755,4478.1118,NaN,74.62654259278436,72.27369121147922,NaN,NaN,NaN,NaN,168,114.86,NaN,NaN,NaN,NaN,NaN,NaN,11620.553737210406,NaN,NaN,NaN
1508630400,6003.27,6060,5720.03,5950.02,5919.501103437095,5314.583206517454,4507.6694,NaN,71.86382477977564,72.84605594627155,NaN,NaN,NaN,NaN,168,116.12,NaN,NaN,NaN,NaN,NaN,NaN,12101.374653297595,NaN,NaN,NaN
1508716800,5975,6080,5621.03,5915.93,5862.2147310074,5371.854329706268,4535.8064,NaN,70.58388709697743,73.11118034367904,NaN,NaN,NaN,NaN,87,115.76,NaN,NaN,NaN,NaN,NaN,NaN,12618.046605393487,71.18,NaN,NaN
1508803200,5909.47,5925,5450,5477.03,5622.721962943281,5381.871060210433,4563.3448,NaN,56.605414084507885,72.38919669382196,NaN,NaN,NaN,NaN,66,114.98,NaN,NaN,NaN,NaN,NaN,NaN,10331.306656380893,70.85,NaN,NaN
1508889600,5506.92,5704.96,5286.98,5689.99,5555.493051886255,5411.215721142773,4589.8152,NaN,60.67491347940081,71.89933378733026,NaN,NaN,NaN,NaN,42,114.64,NaN,NaN,NaN,NaN,NaN,NaN,12450.601445768421,69.01,NaN,NaN
