time,open,high,low,close,Plot,Plot,Plot,Plot,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1604016000,387.49818933,392.53004454,373.60121706,382.86381117,386.4355729610559,375.9303495088581,355.75428937903195,314.0728352202716,258736.35606841,49.86917641055298,57.25884801749843,NaN,NaN,NaN,NaN
1604102400,382.95461747,396.55140273,380.61777751,386.9521371,386.48476954571726,376.3625764732166,356.3720685418234,314.79800240315444,209374.33475191,51.62479546675542,57.260296584031884,NaN,NaN,NaN,NaN
1604188800,386.6724975,401.0207322,384.51217837,396.82684424,387.46972904041087,377.16509677779635,357.17315320911405,315.6142097846156,197266.19440479,55.66356961064593,57.23485968743385,NaN,NaN,NaN,NaN
1604275200,396.92444395,404.82275881,378.35044393,383.52601304,387.0941370403717,377.41454447435336,357.6949920176464,316.28994912049006,274522.87687185,49.65058164783231,56.747259142528456,NaN,NaN,NaN,NaN
1604361600,383.62714519,391.59796409,370.48789333,388.28976615,387.2080064793839,377.8410237557513,358.30082912917817,317.00636521033596,270225.13964825,51.664494585459906,56.81033268375402,NaN,NaN,NaN,NaN
1604448000,388.33734307,409.51450581,377.00365481,403.07122465,388.71878916229974,378.830443398663,359.187371614739,317.86273197092964,343227.29884111,57.363285137628075,56.627392839302615,NaN,NaN,NaN,NaN
1604534400,403.23344665,423.44925261,396.54330122,417.24617178,391.4356827449379,380.3369425508723,360.3370508259323,318.8516219192786,549758.28598771,61.99123868041237,56.284171395170404,NaN,NaN,NaN,NaN
1604620800,417.27158755,459.83295475,413.73473996,456.51936858,397.63412901494377,383.32448866966166,362.241651177498,320.2214502442609,563829.98546836,71.28956070262215,56.78047341659993,NaN,NaN,NaN,NaN
1604707200,456.64172609,469.32115395,423.4795422,435.86491895,401.27515662780627,385.38489770026314,363.6995376680426,321.372131524915,492065.38377396,62.61405581436504,56.598034611665646,NaN,NaN,NaN,NaN
1604793600,435.73419642,460.5871872,432.19141012,454.59989383,406.3537030280152,388.0992112739783,365.4995447207546,322.697780901085,248339.09361947,66.58614977585248,56.94183621205461,NaN,NaN,NaN,NaN
1604880000,454.50434565,460.06619407,433.9032555,444.58537768,409.99481489963284,390.3143550546066,367.0656008189575,323.9105928093329,333809.90763192,62.74841081766211,57.46754814122771,NaN,NaN,NaN,NaN
1604966400,444.78096695,455.63339638,438.56321301,450.91379265,413.8918603996678,392.69080358775926,368.72596105323555,325.17430624058335,306254.45622022,64.15438462267153,57.8201170761349,NaN,NaN,NaN,NaN
1605052800,450.9586977,477.75777039,450.00464539,463.81934319,418.6468587606518,395.48015808196476,370.6089983232705,326.5538588470452,396225.08273235,66.89817327470217,58.85820149677291,NaN,NaN,NaN,NaN
1605139200,463.68088561,470.73037176,451.45812203,462.79984615,422.85190517868494,398.1201458493387,372.43455966637407,327.90954031274623,368175.05209836,66.46535651402529,59.898802361513454,NaN,NaN,NaN,NaN
1605225600,462.89129696,479.13182847,457.512318,477.02692065,428.0114304616673,401.2145291748548,374.505695527436,329.3932953409776,367441.61407316,69.43702124992481,61.29650556432573,NaN,NaN,NaN,NaN
1605312000,477.05640255,478.78759294,451.5592725,461.28192649,431.1800491310323,403.57011338329187,376.2240367346155,330.70562002902756,212103.25210666,62.80408820468556,62.09502647417788,NaN,NaN,NaN,NaN
1605398400,461.4053457,463.47070478,440.21817512,448.54229803,432.8335966452197,405.3337284674765,377.65608151274193,331.8781242877437,205358.00197355,57.97819031163114,62.26035652424826,NaN,NaN,NaN,NaN
1605484800,448.49456677,466.56549878,445.97067312,460.83801761,435.50068435615117,407.51036725737936,379.3032485641728,333.1613073058756,273369.41893529,61.086156018902685,63.077183265039004,NaN,NaN,NaN,NaN
1605571200,460.91003784,485.89527456,460.25031754,482.78235808,440.0037009012796,410.46221003473704,381.35233984171396,334.650073980245,408820.73366838,65.92938210494455,64.09610380214501,NaN,NaN,NaN,NaN
1605657600,482.72632073,497.05791714,456.38177833,478.86936355,443.7051925821101,413.1448435059238,383.28337001415525,336.08509178690923,502773.50092363,64.39043615288477,64.59804316037763,NaN,NaN,NaN,NaN
1605744000,478.95807591,482.77251313,464.712732,471.90604344,446.3909879019091,415.44920428765226,385.0382744384294,337.43654404216386,326618.35927875,61.63334026507091,64.57247898785324,NaN,NaN,NaN,NaN
1605830400,471.92411126,514.91371821,471.12190066,510.8481276,452.5297631112511,419.19033853519534,387.52955865945063,339.16203243577417,490984.63830436,69.49895595173308,64.44457864850402,NaN,NaN,NaN,NaN
1605916800,510.82671102,553.88062873,502.40411767,552.90720056,462.08951905875097,424.43413704597197,390.8043634495605,341.28885002905,473711.96034787,75.37167032971564,65.35583682817192,NaN,NaN,NaN,NaN
1606003200,552.9497324,581.56164194,510.19366208,560.77762996,471.4883867636318,429.78094068965936,394.170170707193,343.472817988562,553133.32560974,76.29159022929726,66.04908257484655,NaN,NaN,NaN,NaN
1606089600,560.7686107,611.85841794,550.16324407,609.2833142,484.61171318614305,436.82024945477076,398.42983691497136,346.1176985478798,643032.85161597,81.00150584226576,67.35287507660395,NaN,NaN,NaN,NaN
1606176000,609.12229754,623.67169748,585.31644213,605.25117377,496.1011856227009,443.4253837416425,402.5253089319026,348.69614108740336,758520.59061434,79.5861171706345,68.45514168717274,NaN,NaN,NaN,NaN
